reviewId;userName;userImage;content;score;thumbsUpCount;reviewCreatedVersion;at;replyContent;repliedAt;appVersion
f20cceff-131b-41a9-9e2f-05c41674091a;Denny H;https://play-lh.googleusercontent.com/a/ACg8ocJYJHvwtuc_s9Kg2XmR4T56CaV2zO2xUAxiA8orv_FF=mo;Lemooooot banget. Padahal identitas digital itu kemungkinan diakses sama jutaan orang mungkin servernya ga mumpuni buat diakses banyak orang sekaligus. Pengen serba digital di era digital tapi hampir semua lembaga pemerintah kalo bikin aplikasi ato website ga pernah serius. Ga tau kekurangan dana atau emang asal bikin aja biar keliatan sudah digitalisasi;1;1;1.2.2;31/10/2023 13:25;;;1.2.2
c7920f2d-39f0-4c77-bc25-62234efa7478;Denny Septian;https://play-lh.googleusercontent.com/a-/ALV-UjW4gpy33J9eGmgP6r2i1Hw_b0XlzkIHx3vZ3YzF5VtVcw;"banyak yg komplen loading, gagal, tidak bisa akses KTP. blm becus bikin aplikasi jgn dulu bikin!!";1;0;1.2.2;27/12/2023 21:21;;;1.2.2
3598b02a-34b0-457b-90bf-9c0b9fa5ed85;Denon de;https://play-lh.googleusercontent.com/a-/ALV-UjWDckoIoB4hWG8rCDKyN7bqEJqq1D8E6N8xmb_79SMw7ZuY;"Scan QR harus ke dispendukcapil lagi? Katanya mudah kok harus dilakukan manual lagi? Pendaftaran tidak rinci cenderung ribet,untuk skala apk online";2;2;1.1.0;01/02/2023 11:37;;;1.1.0
3a9a0988-4161-4525-a74f-fc3fefa3a340;Deny Ardiansyah;https://play-lh.googleusercontent.com/a-/ALV-UjXR94AtDX_lcA8JAdiOM85avDtc8kSy_gJfNC3DecfkFn0;Tolong di perbarui aplikasinya biar bisa di download KTP nya kalu kalau begini saya tidak bisa cetak copy nya karena kita perlu pegang copy nya;2;0;1.2.2;08/12/2023 14:11;;;1.2.2
64e680c0-559e-432e-af73-129f8fe5bfb8;Deny Grabb;https://play-lh.googleusercontent.com/a-/ALV-UjW8xbUo_60OdlSDd4uK-TogL56DR6yYJzWFZg8R7g_XnA;"Aplikasi nya terlalu ribet ,daftar via handphone tapi tetep aja harus datang utk pindai barkot kekantor sama aja boong ,klo bikin aplikasi yg mudah bukan dibikin tambah rumit hahahah itu lah indonesia ku ga jelas";1;1;1.2.2;27/09/2023 12:27;;;1.2.2
d701c627-45e5-4e96-810d-744628cd8c73;Deny Wangsa Sastradiredja;https://play-lh.googleusercontent.com/a/ACg8ocLBdIjZ0zF79kSm6vPU9SEjtdPxv9MziZEPoedxqrXB=mo;Aplikasi Kecoa.....;1;0;;21/03/2024 10:49;;;
3fd92b6e-cc40-4f89-b836-3dac661ae030;Denzuko;https://play-lh.googleusercontent.com/a-/ALV-UjU5Y9HLu6eXjVG-letL60-jgQgCgGikNHfREyBkmA7Yhw;"Aplikasi dikit2 forceclose, fitur dokumen tidak bisa dibuka..aplikasi sampah";2;2;1.2.2;28/08/2023 8:37;;;1.2.2
553e81bc-6e92-4b4d-aff4-b02f91e5c0e4;Depa project;https://play-lh.googleusercontent.com/a-/ALV-UjXIlucSCkKeln3kr6EkpPYQhAAIhuyG1TlPNmNX9f3VyQ;Mantap;4;0;1.2.2;08/06/2023 6:53;;;1.2.2
3c83f0c9-5e61-429a-ab3a-792613087198;Derex Ariya;https://play-lh.googleusercontent.com/a/ACg8ocJNdix9V_kUe_kI_rO3_1Stnbdzm_1LAfEE1Ld2TCNN=mo;Lama ga dibuka buka aplikasinya malah susah on alasannya jaringan jaringan gmna? Kuota/data seabreg.wpy sllu on. Tetap aja ga bsa dibuka jwabnya koneksi koneksi cobalagi�;1;0;1.2.2;24/02/2024 7:51;;;1.2.2
d154cdf6-dfe4-417d-a4fc-32d38562de13;Deri Dermawan;https://play-lh.googleusercontent.com/a-/ALV-UjUvklOdEg5UilYaiWlNeF2N6mtwwUHFsAwgu8MQNcoM3Qo;"ngak bisa ke buka loading terus, kenapa sih setiap aplikasi yang dibuat untuk pelayanan publik Hampir tidak ada yang beres satu-satunya aplikasi yang menurutku bagus cuma aplikasi PLN Mobile.";1;0;1.2.2;03/01/2024 9:19;;;1.2.2
3a136410-5af4-412e-b46f-895f8f5be0b9;DERI2 HOAX;https://play-lh.googleusercontent.com/a-/ALV-UjX4M-RnNM_v_A7LIpHioi26dC5M3oVw1rt_d1nh96XpaIA;Bismillah semoga aja bisa membantu nie apl IKD..buat update data.. Kalo bagus tak tambah 2 lagi bintang. �;3;0;1.2.2;02/01/2024 22:02;;;1.2.2
d7863f65-dba8-4383-9849-37b2d67cf8ff;Desa Tanggung Informasi;https://play-lh.googleusercontent.com/a-/ALV-UjUddxa6JOO_uF6QH76uvSVmCfocN6iHf_9z-Ds4dSd5f0Lw;Perlu di tingkatkan lagi...dari pertama download sy sudah scan barcode tapi malah tidak bisa buka documen...aplikasinya baik tapi masih terlihat kuno dan seperti dibuat oleh anak magang;1;0;1.2.2;31/12/2023 6:14;;;1.2.2
08c8e8ed-bfc5-4613-b8c9-ed9317ba8b56;Desi Asyanti;https://play-lh.googleusercontent.com/a/ACg8ocKB9T5lHQXHrjXao-BkXyXHvVe6mwjIKXEbk_1Sjzdt=mo;Di dokumen gagal trsss bang;5;0;1.2.2;10/01/2024 14:11;;;1.2.2
031089a3-0c76-4838-bac7-5da498980073;Desi Hastuti;https://play-lh.googleusercontent.com/a/ACg8ocIXNMXOKXpDVZVsjdrBjmNTHnQ6hQNsI7CGZh7wpLpm=mo;Yang mau scan barcode pendaftaran datang ke kecamatan masing masing ya. Aplikasinya bagus cuma lola saat foto pertama. Juga kadang sering close sendiri. Harus di benahin lagi. Dan juga keamanan datanya harus di tingkatkan;5;6;1.0.0;07/10/2022 10:58;;;1.0.0
e44aa2c0-3fe8-4bdf-8266-91b191810267;Desmon Kendek Allo;https://play-lh.googleusercontent.com/a/ACg8ocJQsQLTvyhFq-rIuXDzkTGYQi_01bNh0HllYze9e4wN=mo;"Aplikasinya memudahkan, kita tdk perlu repot membawa kk dan ktp cukup dri hp aja";5;0;1.0.0;03/12/2022 19:48;;;1.0.0
001ec028-c0a9-4c85-a8ad-ae68640c554c;Desna Ikhsandra;https://play-lh.googleusercontent.com/a-/ALV-UjVTmac88dgRYRe-sHG3Ew71uMYTrbRXqTbz0vj7RSU-sHg;"Kekurangan: - screenshot di play store ada nik, pdhl kata pemerintah ga boleh munculin nik ke publik - harus qr code dr disdukcapil setempat, thats mean sign in nya offline ga online - cuma bisa view kk dan ktp - menu dokumen lain ga bisa dilihat - banyak menu ga bisa berjalan, cuma dokumen dan biodata aja - belum bs d terima disemua layanan publik, tetep aja ""d fotokopi ktp nya ya"" - bbrp org ""dipaksa"" harus bintang 5 yg artinya ga jujur dong - kenapa ga memanfaatkan juga biometrik sidik jari";1;0;1.1.0;23/02/2023 8:06;;;1.1.0
daf4bd7e-3bcf-4d9c-877a-393fcfdb027a;Desti Ramda Sari;https://play-lh.googleusercontent.com/a/ACg8ocKzCIup3g9qujMpqp4VwQjSS2Rj6aH2Sts193S4GAbl=mo;"Mohon di perbaiki sistemnya, mau buka ktp digital muter-muter terus 3 hari ini.";3;0;1.2.2;04/01/2024 16:48;;;1.2.2
123cd22a-0078-4397-a4d6-5d9a8c690949;desy FM;https://play-lh.googleusercontent.com/a-/ALV-UjW-GUIeroUkRsPpTRRLqzWvnuCIojrHii9olkm91cmCLA;kenapa saya gak bisa dowload aplikasih ini dicoba terus dan gagal terus kenapa yah?;2;0;;24/02/2023 12:23;;;
418d3c29-55a8-44ac-bffc-5436f4eaba6a;desy juliawan;https://play-lh.googleusercontent.com/a/ACg8ocLiMC5IOcchFZFnQ0D46ixFTX6u97cMnk8WpsKcTSlM=mo;Aduh tetap harus urusan sm dukcapil juga.repot ni aplikasi;3;1;1.2.2;19/02/2024 20:54;;;1.2.2
a6f64457-94e2-44dd-8ec9-fec66b800b35;Dethy Yulia;https://play-lh.googleusercontent.com/a-/ALV-UjXYx2JJkwIyNgCQeDsq7U37NYe8nXZ3WQF7Y4ywPq9Ct0c;kenapa aplikasi ini tidak bisa di buka lagi;5;0;1.2.2;28/02/2024 15:47;;;1.2.2
1f286f29-d5cc-45d1-86ce-b9f2be1f67ed;detol sapsuha;https://play-lh.googleusercontent.com/a/ACg8ocL1g38KcQKY0FwH___2PtDVoptQ21IkINCU9cXcBt8-=mo;Mantul;4;0;1.2.2;27/06/2023 12:22;;;1.2.2
d8c40ba4-af63-42db-9448-e47e333853d3;DEVA PRAKASA;https://play-lh.googleusercontent.com/a-/ALV-UjWeWV6uxQxfO8F0tCJpFY31B2k1vKv0hMeicM58LMF4xOw;"Aplikasi sangat membantu, mempermudah user dalam mengelola dokumen yang berkaitan dengan kependudukan";5;0;1.1.0;20/01/2023 10:20;;;1.1.0
6545f6b6-e997-4df3-8f8f-c13cf374f65e;devan khan;https://play-lh.googleusercontent.com/a-/ALV-UjUbUMQP5mYGd9RjRjNG24wWTQbqPoid9jEWk2P2Z02etZ56;"Mantap, sangat membantu kalau bisa kita juga langsung bisa membuka tanpa di scen.";5;0;1.2.2;07/06/2023 6:42;;;1.2.2
ea034584-8372-4153-8d3b-e9b763f57eb0;Devi Marini;https://play-lh.googleusercontent.com/a-/ALV-UjVCu1XU6DsypONKmnAXr_XE9ikGw9BBRV-8gy2JKfCF8w;Bagus sekali;3;0;1.2.2;21/09/2023 21:23;;;1.2.2
0d6f238f-bf8d-4d15-8498-a6c37661c3a0;Devi Rahmawati;https://play-lh.googleusercontent.com/a-/ALV-UjVl3kMOVZ9SeWcYX4t-9p7Y7N50ME8-5iv32XeRGBTPqA;Aplikasi tidak bisa dibuka ...�;3;0;1.2.2;08/12/2023 19:46;;;1.2.2
9b76c9a9-0ead-4ee7-b595-344fd6da1517;Devia Najwa;https://play-lh.googleusercontent.com/a-/ALV-UjUNoCPQoW_SFcJiLEy0Hdo8EtTLMdtHDAMnUDQC0qdl9A;Srmoga bermanfaat;5;0;1.2.2;10/02/2024 10:50;;;1.2.2
955b490e-2a91-4437-947d-20d8c79ea56f;Devin Ajja;https://play-lh.googleusercontent.com/a-/ALV-UjUOntJJceFDexm1RnUDCqdxrIrbp5Yylz2JJ_zAsT84470;"Tolong apknya di fix lagi,karna ada masalah stelah selesai daftar dan mengecek dokumen,loading nya sangat lama sekalipun pake wifi hingga saat ini saya blm bisa membuka dokumen ktp saya.tolong untuk develover nya";2;14;1.2.2;15/09/2023 17:31;;;1.2.2
eae5858b-ec69-4157-ad17-89683ea7dbd0;Devina Amelia;https://play-lh.googleusercontent.com/a/ACg8ocI6tAlzJHDDqiTfqzQWaTfZnf3k-gX583yuaBJEJBA-=mo;"harusnya perbaiki dulu make sure gak banyak bug, ini belum siap luncur kalo menurut saya. bukanya bikin mudah malah bikin ribett. cari it yang profesional buat bikin aplikasi yang keren";1;0;1.2.2;09/01/2024 10:29;;;1.2.2
d23ee8f2-ffd4-4a75-a9ad-06026adb7a50;Devina Lafaka;https://play-lh.googleusercontent.com/a/ACg8ocJOikKvy2qfCu2Ezf-CFCseEHklEssW03tnHVTkcU4b=mo;Bagus;5;0;1.2.2;10/01/2024 13:35;;;1.2.2
85bd8cf4-aad9-4b12-8ca2-8e19d3e4509d;devita sari;https://play-lh.googleusercontent.com/a-/ALV-UjX1Pa2fZ5IuM6OBPFOwNY5XKjffWpRyZ8A4YA3G1GL_p1g;Ok;5;0;1.2.2;25/02/2024 13:34;;;1.2.2
86711b0c-898e-4da1-bde8-48f999725c79;Devitafajarfarhan Farhan;https://play-lh.googleusercontent.com/a-/ALV-UjXjhN_q9FqdXD9_9mFZQ9vRzCj5kMgpmKG_j0DktAwAFw;Mntap;5;0;1.2.2;15/01/2024 12:26;;;1.2.2
840e8b11-37cd-48ce-930b-bea8e6e50093;Devy Rangcani;https://play-lh.googleusercontent.com/a-/ALV-UjV2Tlsv4c1_ZL_pTNXAfAqDms0D3pBexiQbMQV4JdJbZ7N9;"Tidak bisa dibuka sama sekali. Sudah pakai data...trus ganti ke wifi...tetap gak bisa dibuka...kacau deh, parah!";1;0;1.2.2;12/01/2024 21:32;;;1.2.2
bfd73c0e-c862-4da9-b559-b637508adbfc;Dewa Mahardika;https://play-lh.googleusercontent.com/a/ACg8ocIOX-GxoBSNY0K_hhe16Ek8jtlWpJvKzzFnTeGidkl1=mo;gak seperti deskripsinya . tiap scan barcode gagal trs.payah;2;1;1.1.0;16/01/2023 13:44;;;1.1.0
d6781ee8-7184-4046-ae9d-9879e12f2ced;Dewa Mang Mertayasa;https://play-lh.googleusercontent.com/a-/ALV-UjVcawGgEYAtE-DQFtzw0s6IJIRYSfCa5zWnT_bsHzXCJNc;Kepada teman teman pengguna apk ini agar tau saja bahwa apk ini harus terdaftar dulu di disdukcapil untuk dapat otp. membuat akun tidak bisa serta merta input data tanpa ter integrasi dengan dinas agar tidak di salah gunakan.;5;1;1.1.0;10/05/2023 17:36;;;1.1.0
5f2cb913-2e8e-4653-8767-daa285f41462;Dewi Dewaru;https://play-lh.googleusercontent.com/a/ACg8ocKBlnqHug1ynuc6XpfunY6FjzFOFg43XDoAN8PTicl8=mo;Saat mau regustrasi kenapa harus scan barcode? Kenapa harus ke dupcapil lagi scan barcode apa lg? ... Apk BPJS masih mending mudah daftarnya;2;0;1.1.0;11/01/2023 9:29;;;1.1.0
b0bb5231-a77c-46e5-a7f3-283001237fed;Dewi Handari;https://play-lh.googleusercontent.com/a-/ALV-UjWSciC0f9v88jvgyi7FuDX7_UkRp4c-2OZcdsvxmokIECk;"Kayaknya percuma bikin aplikasi online kalo awal2 daftar ajah harus minta barcode ke disdukcapil, sama ajah boong";2;0;;21/06/2023 9:43;;;
9aafc9da-9c90-447d-9897-85dc3f93b488;Dewi Kartika;https://play-lh.googleusercontent.com/a-/ALV-UjXOl0ZtrDIZ3kjrK37Xa2Ikmd5UMEK5iYrbUAqa3OrymA;"Saya sudah scan barcode trus masukin kode aktivasi dari dukcapil tapi tetap tidak bisa masuk aplikasi,malah diblokir. ..mohon bantuan cara aktivasi,dan menggunakan aplikasi";5;0;;22/06/2023 10:50;;;
032365f0-7e73-44b5-ad80-7d4e512de7cc;Dewi Rahman;https://play-lh.googleusercontent.com/a/ACg8ocI4TGwSerMe0l2Pla9njpnWQI1fsl8DLMQtmeYCFpPj=mo;"Payah ah . Diwajibkan menggunakan IKD tapi saat dibutuhkan malah ga bisa dibuka . Koneksi bermasalah lah , giliran udh bisa eh pas buka dokumen mlh loading aja tampilan nya . Bukan nya mempermudah malah tmbh bikin sulit";3;0;1.2.2;26/02/2024 14:57;;;1.2.2
dff69a99-bbd4-4f10-a191-61a2c2552a02;Dewi Safitri;https://play-lh.googleusercontent.com/a/ACg8ocKNs9Cruqef_CX2hjfWiJK0RNS6YfADHlmykR390F0I=mo;Aneh deh sering banget eror lg di pake darurat malah erorrrrrrrrrrr;1;0;1.2.2;19/03/2024 9:43;;;1.2.2
8a9aa44a-4f53-45f5-8205-8e3072c8d56b;Dewi Surya Wijaya;https://play-lh.googleusercontent.com/a-/ALV-UjUP-2IwZ-UaCxXq-G0vBmDnpCgTmt-XlPvEIa0l7vNnHfk;Di HP saya oppo F1 plus tdk bisa dibuka selalu muncul kesalahan koneksi padahal internet kuota saya coba sdh lancar bahkan wifi rumah juga lancar tapi masih tdk bisa dibuka. Kecewa;1;0;1.1.0;18/01/2023 14:09;;;1.1.0
b5fc4e6a-fe07-4d77-ab50-e8151efffbcb;dewi. yu7;https://play-lh.googleusercontent.com/a-/ALV-UjXoHJrIbtBa4Klo-y6Nh6jyOCXb1u6V2kTwFM3aK0x6Nhs;"Mau update data KK, tapi web ga bisa digunakan, tolong diperbaiki dan lebih baik lagi, terutama memudahkan pengupload data";3;0;1.2.2;07/03/2024 15:31;;;1.2.2
a529c61a-0aa8-4d25-9052-1732d9a90d25;Dexodert Denzel;https://play-lh.googleusercontent.com/a-/ALV-UjVZ09x_Uj7g7pmKx-_5_pZeWPNVvab3Rx8F0uWGhOaKjQk;"Setiap mau buka aplikasi, loadingnya lama. Tolong ya, seharusnya bisa memudahkan masyarakat loh bukan malah makin mempersulit Masyarakat..";1;0;1.2.2;26/12/2023 0:22;;;1.2.2
b98845be-8097-49fa-a345-59646d2f6a6a;Dhalan Urip;https://play-lh.googleusercontent.com/a-/ALV-UjWccAEeZDkJQA5rd-T946GIQ3C7AyMTPd2yeUdcr4tVDbA;"Tolong tambahkan fitur download file, agar gambar file dapat digunakan dengan resolusi yang baik untuk dipergunakan sebagai kelengkapan dokumen seperti melamar pekerjaan";;;;;;;
9a07d61c-0696-4e76-bca9-4ad21cd8eb8c;dhana akhsany;https://play-lh.googleusercontent.com/a/ACg8ocJKLvVEVS9sbY9O0zO1PSl_cUuQzBAQPKkNGR6jNkzf=mo;"QR code dimana scannya?, Klo masih harus ke kantor disdukcapil ya... bakal sepi tidak ada yang menggunakan KTP digital, yang konvensional dipegang masih bisa digunakan,... SIM bisa BPJS TK bisa BPJS Kesehatan bisa, Yuk...dipermudah....";2;6;1.0.0;23/06/2022 15:41;;;1.0.0
2b8d9bed-0777-49be-be8d-33c25fcbe677;Dharma 6666;https://play-lh.googleusercontent.com/a-/ALV-UjU9xUo3ouZWir_ElEdfOX9oz3ql9Z5cpNWd1wHOenarI5U;"Mantab �,hanya masih ribet sedikit tetap musti ke Disdukcapil untuk minta scan code QR nya";5;0;1.0.0;03/12/2022 12:20;;;1.0.0
0bdd0faf-6467-49a7-b22d-48cf8294e372;Dharmawan 2307991;https://play-lh.googleusercontent.com/a-/ALV-UjWKM7z-7FEreXPzq0GM9N4jc2U3kThxWzOKbIqi09x291g;Sangat membantu semua data data kita ada di sini semua sukses;5;0;1.2.2;26/01/2024 10:48;;;1.2.2
b754afbe-8f8c-4822-88ce-09598f5f38f8;Dheaa Deyy;https://play-lh.googleusercontent.com/a-/ALV-UjUsKk0Q-vwrGRjr6k3XjOFTf2RiY_U9Cfh-qQf0ccJL3g;kenapa aplikasinya memuat terus padahal sinyal udah bagusss;3;1;1.2.2;21/12/2023 11:43;;;1.2.2
a54869da-e242-47d5-8f95-ff50c9e96f55;Dhede B.;https://play-lh.googleusercontent.com/a-/ALV-UjUl52AtTloZD27QDgPE3T2LfesrcilKmB_JaYgFmwz1ocA;Good Job;5;0;1.2.2;14/01/2024 2:57;;;1.2.2
39d96765-84e2-4035-b29a-71e770f84c29;Dhezlya;https://play-lh.googleusercontent.com/a-/ALV-UjU_ud4ao4HUCVWyDGaIFKFtVEuo_ljcYGTVsk84rFoqWA;"Maaf aplikasinya perlu diperbaiki lagi, saya dari kemarin mau buka dokumen malah susah ga kebuka buka. Tolong segera diperbaiki";1;0;;24/10/2023 6:01;;;
c556e2c9-3267-437f-8e06-9b6cb30a290c;Dhian Risma;https://play-lh.googleusercontent.com/a-/ALV-UjXyTuGi48deXIlzXYOm5yPxHdioAEAPKebv0AOrQMy3Vw;"Awal awal sih lancar mulus, gaperlu nyari2 ktp kalo mau ngisi data, pas mau dipake lagi jadi gangguan jaringan terus. Padahal buat buka app lainya lancar jaya.";3;0;1.2.2;30/01/2024 9:16;;;1.2.2
acf46349-51c7-4ade-9f80-6b0c75ec0729;Dhika Azizah;https://play-lh.googleusercontent.com/a-/ALV-UjWE6l6IFKop1LU8rNfGnmhESxGhwGW5aJdpGdPTQN7qdA;Kenapa dokumen nya ngk bisa di buka cumen muter Mulu cara buka dokumen nya gimana;3;0;1.2.2;04/11/2023 10:05;;;1.2.2
9ee015fb-82f0-4534-85c0-74ad4ea45133;Dhika Surya;https://play-lh.googleusercontent.com/a-/ALV-UjUpJfo07TXesdNKYGYZDTxpFrrqBKSKqAe7ULKVrbvP7A;"Jika meminta ulang kode qr pada dispenduk setempat, akan menyulitkan ketika akan reset pabik pada ponsel, karena ketika ponsel mulai lambat, dan terlalu banyak data atau di lakukan flashing, maka data di dalamnya juga akan hilang semua, dan itu akan menyulitkan jika eKTP digital harus meminta kode qr lagi di dispenduk, mungkkn bisa di revisi dengan verifikasi wajah atau otp dan sejenisnya agar tidak ribet harus ke dispenduk dahulu. Terima kasih.";2;2;1.0.0;20/10/2022 13:41;;;1.0.0
c549fb43-4d6a-413f-864a-c4acde68af2d;Dhimas Sumarno;https://play-lh.googleusercontent.com/a-/ALV-UjVCY_5tnwllCJLcTeiJ1Tgv6AZdkrEOgzyHZ2WY0BBafjc;Saya sudah donwlod dan aktifasi ke kantor dukcapil.. namun aplikasinya kurang maksimal yang muncul cuma KTP saja dokumen keluarga yang lain tidak mucul.. dan banyak menu di apk yang tidak bisa di akses..;3;1;1.2.2;26/07/2023 7:29;;;1.2.2
724d3ff7-ca3f-4791-a2e5-c3f5d222f237;Dhonnie Deko;https://play-lh.googleusercontent.com/a/ACg8ocL83h873eCgsWuvTev9gmp6R_Qd0dz1_hZCJydPNwBS=mo;Assalamualaikum bos;5;0;;11/02/2024 13:05;;;
1616ba76-c13f-4fbc-be16-8bb1fd74a2f7;Dhoreby Dhoreby;https://play-lh.googleusercontent.com/a-/ALV-UjUe6WjMJFFlISMWcEgXbJBv49oXrzmd5pQAtDDA67OsP70;Terima kasih;4;0;1.2.2;06/02/2024 13:58;;;1.2.2
553a986c-7b94-4c17-8dff-2dcc3f5064d2;Dhot Haditama;https://play-lh.googleusercontent.com/a-/ALV-UjWkInmKhoTPzpGk1VALdbuzCHxtWOlge7MyDk6arTrvwy4;"Udah ga aneh, digitalisasi pemerintah ga ada yang beres, verifikasi wajah kameranya blank... Lanjut cetak ktp pake hvs aja. Klo mau mempermudah masyarakat, jang jadi mempersulit";1;0;1.2.2;27/12/2023 6:08;;;1.2.2
7977cc5a-c9dc-4b89-af85-9897064c0311;di2nwhdn;https://play-lh.googleusercontent.com/a-/ALV-UjUWfFE0BTgNKUSVbugNW3MntbQ2t00jp-zc2Q2HDHRMrfk;Semoga aplikasinya lancar dan lebih ditingkatkan keamanan dan kemudahannya ��;5;0;1.2.2;09/02/2024 17:19;;;1.2.2
98b3ddd0-e369-4870-abe2-bfd4b35728f7;Dia Haliza;https://play-lh.googleusercontent.com/a/ACg8ocLFIbvrv9BPY-26toKx4BvotLELafuwOtbr-erVAfRn=mo;Semoga lebih baik;5;0;1.2.2;10/01/2024 13:22;;;1.2.2
f970d213-4481-4d5c-a91a-67fb31a1bb81;Diah Kurniasari;https://play-lh.googleusercontent.com/a/ACg8ocJHl0fzuAgGYGDK8qf-L50LyZEco1lYLzdFm0MaYQ4=mo;"Sangat simple,,cukup bawa hp sdh ada kk dan ektp �";5;1;1.2.2;06/06/2023 20:43;;;1.2.2
7035b1c3-bd52-491b-bf54-f1605dcdddfa;diah titari;https://play-lh.googleusercontent.com/a-/ALV-UjVeR5y_6zNWfpamO_qTA2v6csrAghifqavPKixZ-SXOqA;"Masukan buat dev, buat supaya KTP nya bisa di download (spt BPJS), saya sudah coba cara yg di inet tp ga bisa.kenapa harus donlot?utk back up offline atau cetak saat hp mati/rusak/hilang";3;0;1.2.2;17/01/2024 11:52;;;1.2.2
3b2f6bbb-f355-4c9b-aec1-b0132a03cfa7;Diamon Sembiring;https://play-lh.googleusercontent.com/a-/ALV-UjWAyZLDtS2N7FK5v7pxqVWm60BZyXbz4xnOrVqOP5X60V0;Mantap aplikasinya;5;0;1.2.2;13/01/2024 12:18;;;1.2.2
e0c7b5b4-dc0f-4fec-b4cb-4c2ecbaf42c4;Dian Adi Nugroho;https://play-lh.googleusercontent.com/a-/ALV-UjVyIWMWk3tV7WTA-d7vV-YrLAQbGN4F_S_2gbLrdrxig1U;"Ribet, mash ada yg error, mau cetak ulang ktp karena kehilangan, tapi sama petugasnya disuruh ngeprint ktp yg ada di aplikasi, gmna cara ngeprintnya? Gk ada tombol simpan gambar, di screenshot aja gk bisa";2;0;1.1.0;28/04/2023 11:07;;;1.1.0
2400278f-bd5b-4699-9ace-feecb0abed1f;Dian Andreyan;https://play-lh.googleusercontent.com/a-/ALV-UjW8-BhWhSCgsLiNZKEsrmSNn7MmNQcRp5-OyCl6kT-k35o;"Saya pikir mudah, ternyata tidak. Untuk mengaktifkan aplikasinya ujung ujungnya harus ke capil untuk mendapat barcodenya";1;0;;05/02/2024 16:56;;;
18a46864-3c5b-4f3c-98ac-989331292e02;Dian Aristama;https://play-lh.googleusercontent.com/a-/ALV-UjXMtT4ZUgmtFFVVOnNFqw9tKy2ivC3e7Lv6Sfnr93TS-kA;Developer tolong aplikasinya di permudah saat registrasi..aplikasi pemerintahan harusnya user friendly karena tujuannya untuk memudahkan pengguna bukan mempersulit. Dan mempermudah akses.;1;0;;20/10/2022 19:56;;;
d798e018-df99-404a-b774-5aa3ca0fc66b;dian citra anggraeni;https://play-lh.googleusercontent.com/a-/ALV-UjXCkMRt-LX12PkVXzvaxopFVylobZrH5d0s4h3eaCzN8g;"Aplikasinya gak bisa dibuka sama sekali, percuma pake digital, mending pake fisik aslinya aja, ngerepotin doang";2;3;1.2.2;01/12/2023 16:53;;;1.2.2
5379a636-068a-4b4c-bde5-4d3d388108b0;Dian Gonter Saputro;https://play-lh.googleusercontent.com/a/ACg8ocJEU1eYAyx0fbPWGMmLcNf8lRVufdS8_CO-UT2Zx7_Ibg=mo;Aplikasi yang bagus. Semoga tidak ditembus skim/hack sehingga seluruh data pribadi gak disalahgunakan;5;0;1.1.0;07/03/2023 14:27;;;1.1.0
e23344fe-a438-4087-a259-06db0633586a;Dian Jaya;https://play-lh.googleusercontent.com/a-/ALV-UjUnK50M2xc0mLjnKvEuTsXr-nyyZ9HhqO-ZW8BmIJVT_Q;Good;5;0;1.2.2;24/01/2024 10:57;;;1.2.2
ad09326a-1f7e-4628-a0b5-acdf3e666460;Dian Lim;https://play-lh.googleusercontent.com/a/ACg8ocLkAvNXiwmjicTJ4V1JuDJJkyqQ6wb2A2Iux7OPAPuY=mo;redmi note 3 pro android 6 miui 10. ram 3gb rom 32gb. kuota banyak signal bagus. selalu koneksi bermasalah. ga bisa2 dibuka. ga asik.;1;1;1.1.0;06/03/2023 19:38;;;1.1.0
611b9bef-eb6d-4d9c-bf05-4913f3c058f4;Dian Lolo;https://play-lh.googleusercontent.com/a-/ALV-UjXosgFRbq2neiVZ_egoO4DGVzXrZe4ebsCcC1e960ZFpUM;"Malas lagi mau ke Disdukcapil cuman buat ajukan pencetakan QR code... Mending cetak IKD fisik aja sekalian kayak E-KTP,,, sama nyusahinnya aja ini mah...";2;0;;05/01/2024 7:52;;;
449361c4-f430-42dd-bc02-0befaf9489ca;Dian Nexus;https://play-lh.googleusercontent.com/a-/ALV-UjXKhUGsXtumZKgTRHoLjF58hM6rIBgiLN2r67b7BgbYqw8;"Aplikasi tidak bisa login padahal jaringan wifi bagus. Tolong diperbaiki lagi, sayang sekali aplikasi yg seharusnya memudahkan masyarakat tidak bisa digunakan.";1;0;1.2.2;17/02/2024 18:55;;;1.2.2
bb4d7474-4567-4bc5-a93c-9659a05becc1;Dian Novitasari;https://play-lh.googleusercontent.com/a-/ALV-UjWZaaIDJWFmnWILr1x-KafJYJ2TgWimfSKEo73X8csnHtGO;Lama buka loading;3;0;1.2.2;27/02/2024 10:59;;;1.2.2
4393b1dd-ff92-462f-b714-e17567bd2336;Dian Novrianty;https://play-lh.googleusercontent.com/a/ACg8ocIoj9fj4y_jviqAjVx7ARmT4o8BWHGy_CV49S33Na5m=mo;Bagus;4;0;1.2.2;04/01/2024 12:28;;;1.2.2
acdbab2f-2790-4453-b2dc-938b7c8f475c;Dian Permono;https://play-lh.googleusercontent.com/a-/ALV-UjV9DdhelmVoCnZ0yYKD3DxaalC4b94HZPi8n94T59UhQ8c;Kalo mau cetak ktp gimana? Kog gabisa;4;0;1.0.0;13/12/2022 5:56;;;1.0.0
